stand,quad,tree_tag,species_code,tree_code_1983,DBH_1983_cm,stem_height_1983_m,age_1983
BP,0E,143,PIBA,L,17.8,NA,NA
BP,0E,147,PIBA,L,15.7,NA,NA
BP,0E,148,PIBA,L,3.8,NA,NA
BP,0E,149,PIBA,L,15.5,NA,NA
BP,0F,151,PIBA,L,15.7,NA,NA
BP,0F,150,PIBA,L,17.3,NA,NA
BP,0F,152,PIBA,L,6.6,NA,NA
BP,0F,153,PIBA,L,14.5,NA,NA
BP,0G,154,PIBA,L,14.5,NA,NA
BP,0G,155,PIBA,L,12.4,NA,NA
BP,0G,159,PIBA,L,13,NA,NA
BP,0G,158,PIBA,L,15.5,NA,NA
BP,0G,160,PIBA,D,4.3,NA,NA
BP,0G,161,PIBA,L,9.1,NA,NA
BP,0G,157,PIBA,L,8.9,10.4,30
BP,0G,162,PIBA,L,6.9,NA,NA
BP,0H,167,PIBA,L,16.3,NA,NA
BP,0H,163,PIBA,L,12.2,NA,NA
BP,0H,164,PIBA,L,11.7,NA,NA
BP,0H,165,PIBA,L,15,14.4,37
BP,0H,168,PIBA,D,5.1,NA,NA
BP,0H,171,PIBA,L,10.2,13.6,34
BP,0H,169,PIBA,L,8.6,NA,NA
BP,0H,170,PIBA,L,10.4,NA,NA
BP,0H,172,PIBA,L,12.4,NA,NA
BP,0I,173,PIBA,L,9.1,NA,NA
BP,0I,174,PIBA,L,11.2,NA,NA
BP,0I,175,PIBA,L,16.3,NA,NA
BP,0J,176,PIBA,D,8.1,NA,NA
BP,0J,177,PIBA,L,15,NA,NA
BP,0J,178,PIBA,L,4.1,NA,NA
BP,1J,179,PIBA,L,7.9,NA,NA
BP,1J,180,PIBA,L,11.2,NA,NA
BP,1J,181,PIBA,L,15.5,NA,NA
BP,1J,182,PIBA,L,13.5,NA,NA
BP,1I,183,PIBA,D,9.7,NA,NA
BP,1I,184,PIBA,L,11.9,NA,NA
BP,1I,188,PIMA,L,4.3,NA,NA
BP,1I,189,PIBA,L,13,NA,NA
BP,1I,187,PIBA,L,11.4,NA,NA
BP,1I,186,PIBA,L,9.1,NA,NA
BP,1I,185,PIBA,L,12.4,NA,NA
BP,1H,190,PIBA,L,11.4,NA,NA
BP,1H,191,PIBA,L,16,NA,NA
BP,1H,193,PIBA,L,16.3,NA,NA
BP,1G,194,PIBA,L,2.5,NA,NA
BP,1F,196,PIBA,D,11.2,NA,NA
BP,1F,198,PIBA,L,6.9,NA,NA
BP,1F,195,PIBA,D,6.1,NA,NA
BP,1F,199,PIBA,L,9.7,NA,NA
BP,1E,200,PIBA,D,8.9,NA,NA
BP,1E,201,PIBA,D,5.8,NA,NA
BP,1E,202,PIBA,L,15,NA,NA
BP,1E,203,PIBA,L,7.9,NA,NA
BP,1E,206,PIBA,L,13.5,NA,NA
BP,1E,204,PIBA,D,10.2,NA,NA
BP,1E,207,PIBA,L,15.5,13.8,38
BP,1D,208,PIBA,L,8.9,NA,NA
BP,1D,209,PIBA,L,11.4,NA,NA
BP,1D,210,PIBA,L,8.9,NA,NA
BP,1D,211,PIBA,L,4.3,NA,NA
BP,1D,212,PIBA,L,12.4,NA,NA
BP,1D,213,PIBA,L,12.2,NA,NA
BP,1D,214,PIBA,D,8.9,NA,NA
BP,1D,215,PIBA,L,11.7,NA,NA
BP,1C,217,PIBA,L,14.2,NA,NA
BP,1C,229,PIBA,D,8.6,NA,NA
BP,1C,216,PIBA,D,8.9,NA,NA
BP,1C,228,PIBA,L,13.7,NA,NA
BP,1B,226,PIBA,L,8.4,NA,NA
BP,1B,227,PIBA,L,13,NA,NA
BP,1B,179,PIBA,L,6.1,NA,NA
BP,1B,224,PIBA,L,18.5,NA,NA
BP,1A,223,PIBA,L,5.3,NA,NA
BP,1A,222,PIBA,L,9.9,NA,NA
BP,1A,219,PIBA,D,10.9,NA,NA
BP,1A,166,PIBA,L,7.1,NA,NA
BP,1A,225,PIBA,D,10.7,NA,NA
BP,1A,221,PIBA,L,14.5,NA,NA
BP,2A,218,PIBA,D,3.6,NA,NA
BP,2A,230,PIBA,L,8.4,NA,NA
BP,2A,231,PIBA,L,10.7,NA,NA
BP,2A,232,PIBA,D,3.8,NA,NA
BP,2A,233,PIBA,D,5.1,NA,NA
BP,2A,234,PIBA,L,6.1,10.8,33
BP,2A,235,PIBA,L,4.3,NA,NA
BP,2A,236,PIBA,L,14.2,NA,NA
BP,2A,237,PIBA,L,6.6,NA,NA
BP,2A,238,PIBA,D,10.2,NA,NA
BP,2A,239,PIMA,L,10.9,NA,NA
BP,2A,241,PIMA,L,6.9,8.2,35
BP,2A,240,PIBA,L,10.2,NA,NA
BP,2B,246,PIBA,L,4.8,NA,NA
BP,2B,245,PIBA,L,13.2,NA,NA
BP,2B,244,PIBA,L,5.1,NA,NA
BP,2B,242,PIBA,L,15.5,NA,NA
BP,2B,243,PIBA,L,12.7,NA,NA
BP,2B,248,PIBA,L,12.4,NA,NA
BP,2B,249,PIBA,L,8.6,NA,NA
BP,2C,250,PIBA,L,11.7,NA,NA
BP,2C,257,PIBA,L,6.3,NA,NA
BP,2C,256,PIBA,L,12.7,NA,NA
BP,2C,255,PIBA,L,12.2,NA,NA
BP,2C,258,PIBA,D,4.6,NA,NA
BP,2C,259,PIBA,L,4.3,NA,NA
BP,2C,254,PIBA,L,8.9,NA,NA
BP,2C,253,PIBA,L,13.2,NA,NA
BP,2C,252,PIBA,L,13,NA,NA
BP,2C,251,PIBA,L,13,NA,NA
BP,2D,260,PIBA,L,12.7,NA,NA
BP,2D,263,PIBA,L,3.3,NA,NA
BP,2D,264,PIBA,L,9.4,NA,NA
BP,2D,262,PIBA,L,14.5,NA,NA
BP,2D,261,PIBA,L,14,NA,NA
BP,2D,265,PIBA,L,12.7,NA,NA
BP,2E,268,PIBA,L,4.6,NA,NA
BP,2E,267,PIBA,L,17.8,NA,NA
BP,2E,266,PIBA,L,11.7,NA,NA
BP,2E,205,PIBA,D,3.8,NA,NA
BP,2E,269,PIBA,L,14.2,NA,NA
BP,2E,268,PIBA,D,4.6,NA,NA
BP,2E,267,PIBA,L,17.3,NA,NA
BP,2E,266,PIBA,D,11.9,NA,NA
BP,2E,270,PIBA,L,10.9,NA,NA
BP,2E,273,PIMA,L,3,NA,NA
BP,2E,272,PIBA,D,5.1,NA,NA
BP,2E,271,PIBA,L,16,NA,NA
BP,2E,274,PIBA,L,16.3,NA,NA
BP,2F,275,PIBA,D,4.3,NA,NA
BP,2H,276,PIBA,L,15.2,NA,NA
BP,2H,277,PIBA,L,9.4,NA,NA
BP,2H,278,PIBA,L,16.5,NA,NA
BP,2H,280,PIBA,L,10.4,NA,NA
BP,2H,281,PIBA,L,12.7,NA,NA
BP,2I,282,PIBA,L,11.4,NA,NA
BP,2I,283,PIBA,L,5.3,NA,NA
BP,2I,284,PIBA,L,10.4,NA,NA
BP,2I,285,PIBA,L,13,NA,NA
BP,2I,287,PIBA,L,10.9,NA,NA
BP,2I,286,PIBA,L,10.2,NA,NA
BP,2I,290,PIBA,L,12.7,13,38
BP,2I,289,PIBA,L,6.9,NA,NA
BP,2I,288,PIBA,L,13.2,NA,NA
BP,2J,291,PIBA,L,15.7,NA,NA
BP,3J,292,PIBA,L,8.6,NA,NA
BP,3J,293,PIBA,L,10.7,NA,NA
BP,3I,295,PIBA,L,17.8,NA,NA
BP,3I,296,PIBA,L,9.1,NA,NA
BP,3I,298,PIBA,L,14,NA,NA
BP,3I,297,PIBA,L,3.8,NA,NA
BP,3H,299,PIBA,D,7.6,NA,NA
BP,3H,300,PIBA,D,3.6,NA,NA
BP,3H,303,PIBA,L,16.8,NA,NA
BP,3H,302,PIBA,L,10.2,NA,NA
BP,3H,304,PIBA,L,9.1,NA,NA
BP,3G,305,PIBA,L,8.1,NA,NA
BP,3G,306,PIBA,L,10.2,NA,NA
BP,3G,307,PIBA,L,11.4,NA,NA
BP,3G,308,PIBA,L,18.3,NA,NA
BP,3F,309,PIBA,L,15,NA,NA
BP,3F,310,PIBA,D,6.6,NA,NA
BP,3F,311,PIBA,L,5.6,NA,NA
BP,3F,312,PIBA,L,10.9,NA,NA
BP,3E,313,PIBA,L,11.2,NA,NA
BP,3E,314,PIBA,L,5.8,NA,NA
BP,3E,315,PIBA,L,16.3,NA,NA
BP,3E,316,PIBA,L,6.9,NA,NA
BP,3E,317,PIBA,L,16.3,NA,NA
BP,3E,318,PIBA,D,6.9,NA,NA
BP,3D,321,PIBA,L,16.5,NA,NA
BP,3D,320,PIBA,L,11.4,NA,NA
BP,3C,324,PIBA,L,10.9,NA,NA
BP,3C,325,PIBA,L,15.2,NA,NA
BP,3C,326,PIBA,L,14,14.6,38
BP,3C,327,PIBA,L,9.1,NA,NA
BP,3C,323,PIBA,D,6.9,NA,NA
BP,3C,322,PIBA,D,10.2,NA,NA
BP,3B,329,PIBA,L,11.9,NA,NA
BP,3B,330,PIBA,L,6.9,NA,NA
BP,3B,332,PIBA,L,9.4,NA,NA
BP,3B,333,PIBA,L,8.9,NA,NA
BP,3B,334,PIBA,L,9.1,NA,NA
BP,3B,331,PIBA,D,3.6,NA,NA
BP,3A,220,PIBA,L,14.7,NA,NA
BP,3A,335,PIBA,L,15.2,NA,NA
BP,3A,336,PIBA,L,7.4,NA,NA
BP,3A,337,PIBA,L,9.1,NA,NA
BP,3A,338,PIBA,L,8.1,NA,NA
BP,3A,339,PIBA,D,6.6,NA,NA
BP,3A,340,PIBA,D,5.3,NA,NA
BP,3A,341,PIBA,D,5.6,NA,NA
BP,3A,342,PIBA,L,5.6,9.3,29
BP,3A,344,PIBA,D,6.1,NA,NA
BP,3A,343,PIBA,L,12.2,NA,NA
BP,3A,345,PIBA,D,4.1,NA,NA
BP,4A,348,PIMA,L,3.8,NA,NA
BP,4A,346,PIBA,L,13,NA,NA
BP,4A,347,PIBA,L,8.9,NA,NA
BP,4A,373,PIBA,L,4.8,8.5,29
BP,4A,374,PIBA,D,3,NA,NA
BP,4A,372,PIBA,L,6.6,NA,NA
BP,4A,375,PIBA,L,5.3,NA,NA
BP,4A,376,PIBA,L,5.8,NA,NA
BP,4A,377,PIBA,L,10.4,NA,NA
BP,4A,371,PIBA,D,8.6,NA,NA
BP,4B,378,PIBA,L,9.4,NA,NA
BP,4B,379,PIBA,L,13.7,NA,NA
BP,4B,382,PIBA,D,8.1,NA,NA
BP,4B,380,PIBA,L,13.2,NA,NA
BP,4B,381,PIBA,L,11.4,NA,NA
BP,4B,383,PIBA,D,9.1,NA,NA
BP,4B,384,PIBA,L,6.1,NA,NA
BP,4B,378,PIBA,L,9.4,NA,NA
BP,4C,386,PIBA,L,12.4,NA,NA
BP,4C,387,PIBA,L,14.7,NA,NA
BP,4C,388,PIBA,L,14.7,NA,NA
BP,4C,390,PIBA,L,8.1,NA,NA
BP,4C,389,PIBA,L,5.1,NA,NA
BP,4C,391,PIBA,L,7.6,NA,NA
BP,4D,407,PIBA,L,7.4,NA,NA
BP,4D,393,PIBA,L,3.6,NA,NA
BP,4D,394,PIBA,L,8.9,NA,NA
BP,4D,392,PIBA,L,7.9,NA,NA
BP,4D,396,PIBA,L,13.7,NA,NA
BP,4D,395,PIBA,L,8.9,NA,NA
BP,4D,397,PIBA,L,17,NA,NA
BP,4D,398,PIBA,L,15,NA,NA
BP,4E,400,PIBA,L,7.6,NA,NA
BP,4E,399,PIBA,L,8.9,NA,NA
BP,4E,350,PIBA,L,8.4,NA,NA
BP,4E,349,PIBA,L,15.2,NA,NA
BP,4F,353,PIBA,L,8.6,NA,NA
BP,4F,352,PIBA,D,10.4,NA,NA
BP,4F,351,PIBA,L,15.5,NA,NA
BP,4F,354,PIBA,L,13.5,NA,NA
BP,4F,355,PIBA,L,14.7,NA,NA
BP,4F,356,PIBA,L,12.2,NA,NA
BP,4G,359,PIBA,L,14.5,NA,NA
BP,4G,358,PIBA,L,7.1,NA,NA
BP,4G,357,PIBA,L,9.1,NA,NA
BP,4G,360,PIBA,D,4.1,NA,NA
BP,4G,361,PIBA,L,10.2,12.3,36
BP,4G,365,PIBA,L,12.7,NA,NA
BP,4G,364,PIBA,L,10.4,NA,NA
BP,4G,362,PIBA,L,11.4,NA,NA
BP,4G,363,PIBA,L,19,NA,NA
BP,4H,368,PIBA,L,10.2,NA,NA
BP,4H,366,PIBA,L,10.7,NA,NA
BP,4H,369,PIBA,L,7.1,NA,NA
BP,4H,367,PIBA,L,14.5,NA,NA
BP,4H,370,PIBA,L,6.9,NA,NA
BP,4I,401,PIBA,L,5.3,NA,NA
BP,4I,402,PIBA,L,11.9,NA,NA
BP,4I,403,PIBA,L,16.5,NA,NA
BP,4J,404,PIBA,L,13.7,15,35
BP,4J,405,PIBA,L,4.1,NA,NA
BP,4J,406,PIBA,L,8.6,NA,NA
BP,4J,294,PIBA,L,16,NA,NA
BP,5J,872,PIBA,L,12.4,NA,NA
BP,5J,871,PIBA,L,16.3,NA,NA
BP,5J,870,PIBA,L,11.4,NA,NA
BP,5I,869,PIBA,D,7.9,NA,NA
BP,5I,868,PIBA,L,5.1,NA,NA
BP,5I,867,PIBA,L,17.8,NA,NA
BP,5I,866,PIBA,L,17.3,NA,NA
BP,5I,865,PIBA,L,14.2,NA,NA
BP,5H,864,PIBA,L,12.4,NA,NA
BP,5H,863,PIBA,D,3,NA,NA
BP,5H,860,PIBA,L,7.9,NA,NA
BP,5H,861,PIBA,L,6.6,NA,NA
BP,5H,862,PIBA,L,13,NA,NA
BP,5G,856,PIBA,L,12.2,NA,NA
BP,5G,857,PIBA,L,7.6,NA,NA
BP,5G,853,PIBA,L,11.7,NA,NA
BP,5G,855,PIBA,L,13.5,NA,NA
BP,5G,854,PIBA,L,5.1,NA,NA
BP,5G,858,PIBA,L,9.1,NA,NA
BP,5G,859,PIBA,L,13,NA,NA
BP,5F,852,PIBA,L,13.2,NA,NA
BP,5F,850,PIBA,L,12.7,13,36
BP,5F,851,PIBA,L,6.1,NA,NA
BP,5F,849,PIBA,L,13.2,NA,NA
BP,5F,848,PIBA,L,4.6,NA,NA
BP,5F,847,PIBA,L,10.2,NA,NA
BP,5E,844,PIBA,L,6.3,NA,NA
BP,5E,843,PIBA,L,11.4,NA,NA
BP,5E,841,PIBA,L,13,NA,NA
BP,5E,840,PIBA,L,11.9,NA,NA
BP,5E,839,PIBA,L,12.4,NA,NA
BP,5E,842,PIBA,L,14.7,NA,NA
BP,5E,845,PIBA,L,6.3,NA,NA
BP,5E,846,PIBA,D,4.8,NA,NA
BP,5D,837,PIBA,L,8.4,NA,NA
BP,5D,836,PIBA,L,8.9,NA,NA
BP,5D,835,PIBA,L,10.2,NA,NA
BP,5D,834,PIBA,L,13,NA,NA
BP,5D,833,PIBA,L,8.6,NA,NA
BP,5D,832,PIBA,L,9.7,12.8,31
BP,5D,831,PIBA,D,3.6,NA,NA
BP,5D,830,PIBA,L,9.7,NA,NA
BP,5D,829,PIBA,L,10.2,NA,NA
BP,5C,828,PIBA,L,7.1,NA,NA
BP,5C,823,PIBA,L,15.7,NA,NA
BP,5C,822,PIBA,L,13.7,NA,NA
BP,5C,824,PIBA,L,10.4,NA,NA
BP,5C,827,PIBA,L,5.6,NA,NA
BP,5C,826,PIBA,D,4.8,NA,NA
BP,5C,825,PIBA,D,5.1,NA,NA
BP,5B,821,PIBA,L,16,NA,NA
BP,5B,820,PIBA,L,11.2,NA,NA
BP,5B,819,PIBA,L,4.6,NA,NA
BP,5B,816,PIBA,L,10.2,NA,NA
BP,5B,817,PIBA,L,12.7,12.6,31
BP,5B,818,PIBA,L,6.6,NA,NA
BP,5B,815,PIBA,L,14,NA,NA
BP,5A,814,PIBA,L,13.5,NA,NA
BP,5A,813,PIBA,L,8.9,12.3,38
BP,5A,812,PIBA,L,13.7,NA,NA
BP,5A,811,PIBA,L,9.4,NA,NA
BP,5A,805,PIBA,L,12.2,NA,NA
BP,5A,805,PIBA,L,12.2,NA,NA
BP,5A,806,PIBA,L,10.4,NA,NA
BP,5A,804,PIBA,D,7.4,NA,NA
BP,5A,803,PIBA,L,10.4,NA,NA
BP,5A,807,PIBA,L,8.9,NA,NA
BP,5A,808,PIBA,D,11.2,NA,NA
BP,5A,810,PIBA,D,8.9,NA,NA
BP,6A,970,PIBA,L,13,NA,NA
BP,6A,972,PIBA,D,4.6,NA,NA
BP,6A,971,PIBA,L,12.4,13.8,37
BP,6A,969,PIBA,L,8.9,NA,NA
BP,6A,974,PIBA,D,5.3,NA,NA
BP,6A,975,PIBA,D,6.3,NA,NA
BP,6A,973,PIBA,D,9.7,NA,NA
BP,6B,965,PIBA,L,14,NA,NA
BP,6B,967,PIBA,L,11.7,NA,NA
BP,6B,966,PIBA,L,8.9,NA,NA
BP,6B,964,PIBA,L,8.1,NA,NA
BP,6B,961,PIBA,L,13.7,NA,NA
BP,6B,962,PIBA,D,3.8,NA,NA
BP,6B,963,PIBA,L,8.6,NA,NA
BP,6B,968,PIBA,L,11.4,NA,NA
BP,6C,960,PIBA,L,13.5,NA,NA
BP,6C,959,PIBA,L,9.7,NA,NA
BP,6C,958,PIBA,L,10.9,NA,NA
BP,6C,956,PIBA,L,7.6,NA,NA
BP,6C,957,PIBA,L,14.5,NA,NA
BP,6C,955,PIBA,L,14,NA,NA
BP,6D,954,PIBA,L,12.4,NA,NA
BP,6D,953,PIBA,L,10.9,NA,NA
BP,6D,952,PIBA,D,10.4,NA,NA
BP,6D,951,PIBA,L,14.7,NA,NA
BP,6D,950,PIBA,L,10.4,NA,NA
BP,6D,949,PIBA,L,13.2,NA,NA
BP,6D,948,PIBA,L,5.3,10.6,26
BP,6D,947,PIBA,L,5.3,NA,NA
BP,6E,946,PIMA,L,3.3,NA,NA
BP,6E,945,PIBA,L,12.4,NA,NA
BP,6E,944,PIBA,D,10.7,NA,NA
BP,6F,895,PIBA,L,11.9,NA,NA
BP,6F,896,PIBA,L,15.2,NA,NA
BP,6F,893,PIBA,L,12.7,NA,NA
BP,6F,894,PIBA,L,4.8,NA,NA
BP,6F,892,PIBA,D,11.4,NA,NA
BP,6G,891,PIBA,L,15,NA,NA
BP,6G,889,PIBA,D,8.4,NA,NA
BP,6G,890,PIBA,L,15,NA,NA
BP,6H,888,PIBA,L,14.5,NA,NA
BP,6H,886,PIBA,D,7.1,NA,NA
BP,6H,887,PIBA,L,11.2,NA,NA
BP,6H,885,PIBA,L,11.9,NA,NA
BP,6H,884,PIBA,D,3.6,NA,NA
BP,6H,879,PIBA,L,11.4,NA,NA
BP,6H,881,PIBA,D,3.8,NA,NA
BP,6H,880,PIBA,L,11.9,NA,NA
BP,6H,882,PIBA,L,10.9,NA,NA
BP,6H,883,PIBA,L,7.9,NA,NA
BP,6I,878,PIBA,L,10.9,NA,NA
BP,6I,876,PIBA,L,10.7,NA,NA
BP,6I,877,PIBA,L,11.9,NA,NA
BP,6J,875,PIBA,L,13.7,NA,NA
BP,6J,873,PIMA,L,3.8,NA,NA
BP,6J,874,PIBA,D,12.7,NA,NA
BP,7J,1021,PIBA,L,14.7,NA,NA
BP,7J,1018,PIBA,L,11.9,NA,NA
BP,7J,1020,PIBA,D,5.6,NA,NA
BP,7J,1017,PIBA,L,16,NA,NA
BP,7J,1019,PIBA,L,13.2,NA,NA
BP,7I,1016,PIBA,L,15,NA,NA
BP,7I,1015,PIBA,L,14.2,NA,NA
BP,7H,1014,PIBA,L,11.4,NA,NA
BP,7H,1013,PIBA,L,8.1,NA,NA
BP,7H,1012,PIBA,D,10.4,NA,NA
BP,7H,1010,PIBA,L,6.6,NA,NA
BP,7H,1009,PIBA,L,9.7,NA,NA
BP,7H,1011,PIBA,L,15.7,NA,NA
BP,7H,943,PIBA,L,9.4,NA,NA
BP,7G,938,PIBA,L,8.1,NA,NA
BP,7G,941,PIBA,L,7.9,NA,NA
BP,7G,940,PIBA,L,12.2,NA,NA
BP,7G,939,PIBA,D,8.6,NA,NA
BP,7F,902,PIBA,L,8.4,NA,NA
BP,7F,903,PIBA,L,4.6,NA,NA
BP,7F,901,PIBA,L,11.2,NA,NA
BP,7F,899,PIBA,L,11.9,NA,NA
BP,7F,898,PIBA,L,13.2,NA,NA
BP,7F,867,PIBA,L,16.8,NA,NA
BP,7E,1007,PIBA,L,15.2,15.2,33
BP,7E,1008,PIBA,L,11.2,NA,NA
BP,7E,1006,PIBA,L,12.7,NA,NA
BP,7E,1005,PIBA,L,10.9,NA,NA
BP,7E,1004,PIBA,L,15.2,NA,NA
BP,7D,1002,PIBA,L,14.5,NA,NA
BP,7D,1000,PIBA,L,5.8,NA,NA
BP,7D,999,PIBA,L,10.9,13.8,34
BP,7D,1001,PIBA,L,9.1,NA,NA
BP,7D,1058,PIBA,L,14.7,NA,NA
BP,7D,998,PIBA,L,2.8,NA,NA
BP,7C,995,PIBA,L,3,NA,NA
BP,7C,997,PIBA,L,13.2,NA,NA
BP,7C,996,PIBA,D,3.3,NA,NA
BP,7C,994,PIBA,L,11.2,NA,NA
BP,7C,993,PIBA,L,7.9,NA,NA
BP,7C,991,PIBA,D,6.9,NA,NA
BP,7C,990,PIBA,L,13.5,NA,NA
BP,7C,992,PIBA,L,10.7,NA,NA
BP,7B,989,PIBA,L,4.1,NA,NA
BP,7B,988,PIBA,L,12.4,NA,NA
BP,7B,987,PIBA,D,3.8,NA,NA
BP,7B,986,PIBA,L,8.1,NA,NA
BP,7B,985,PIBA,L,16.8,NA,NA
BP,7A,984,PIBA,D,7.4,NA,NA
BP,7A,982,PIBA,L,12.7,NA,NA
BP,7A,981,PIBA,L,8.9,13.3,41
BP,7A,983,PIBA,L,4.6,NA,NA
BP,7A,976,PIBA,L,4.6,NA,NA
BP,7A,977,PIBA,L,14,NA,NA
BP,7A,978,PIBA,L,3.8,NA,NA
BP,7A,979,PIBA,L,7.4,NA,NA
BP,7A,980,PIBA,L,8.9,NA,NA
BP,8A,1077,PIBA,L,5.6,NA,NA
BP,8A,1078,PIBA,L,6.1,NA,NA
BP,8A,1076,PIBA,L,12.7,NA,NA
BP,8A,1099,PIBA,L,6.6,NA,NA
BP,8A,1080,PIBA,L,11.2,NA,NA
BP,8A,1075,PIBA,D,10.4,NA,NA
BP,8A,1074,PIBA,L,9.4,NA,NA
BP,8B,1072,PIBA,L,5.6,NA,NA
BP,8B,1073,PIBA,L,12.7,NA,NA
BP,8B,1076,PIBA,L,7.1,NA,NA
BP,8B,1066,PIBA,D,4.1,NA,NA
BP,8B,1065,PIBA,L,5.6,NA,NA
BP,8B,1064,PIBA,L,6.9,NA,NA
BP,8B,1068,PIBA,L,13,NA,NA
BP,8B,1069,PIBA,D,5.6,NA,NA
BP,8B,1071,PIBA,L,14,NA,NA
BP,8B,1070,PIBA,L,8.9,9.8,28
BP,8C,1063,PIBA,L,11.9,NA,NA
BP,8C,1060,PIBA,L,3.8,NA,NA
BP,8C,1059,PIBA,L,16.8,NA,NA
BP,8C,1062,PIBA,L,5.1,NA,NA
BP,8C,1061,PIBA,L,7.9,NA,NA
BP,8D,1059,PIBA,L,8.6,NA,NA
BP,8D,1055,PIBA,L,8.4,NA,NA
BP,8D,1052,PIBA,L,10.4,NA,NA
BP,8D,1051,PIBA,D,8.4,NA,NA
BP,8D,1054,PIBA,L,10.2,NA,NA
BP,8D,1053,PIBA,L,8.6,NA,NA
BP,8D,1057,PIBA,L,15.5,NA,NA
BP,8E,1049,PIBA,L,8.1,NA,NA
BP,8E,1048,PIBA,L,12.2,NA,NA
BP,8E,1046,PIBA,D,3.3,NA,NA
BP,8E,1047,PIBA,L,10.4,NA,NA
BP,8E,1045,PIBA,L,7.6,NA,NA
BP,8E,1044,PIBA,L,8.4,NA,NA
BP,8E,1042,PIBA,L,5.8,NA,NA
BP,8E,1041,PIBA,L,11.9,NA,NA
BP,8E,1040,PIBA,L,14,NA,NA
BP,8E,1050,PIBA,L,13.7,NA,NA
BP,8F,909,PIBA,L,7.1,NA,NA
BP,8F,908,PIBA,D,3,NA,NA
BP,8F,910,PIBA,L,5.3,NA,NA
BP,8F,907,PIBA,L,11.9,NA,NA
BP,8F,912,PIBA,L,8.9,NA,NA
BP,8F,911,PIBA,L,4.3,NA,NA
BP,8F,906,PIBA,L,15.2,NA,NA
BP,8F,905,PIBA,L,8.4,NA,NA
BP,8F,904,PIBA,L,4.1,NA,NA
BP,8G,934,PIBA,L,13.7,NA,NA
BP,8G,935,PIBA,L,16.5,NA,NA
BP,8G,936,PIBA,L,2.8,NA,NA
BP,8G,937,PIBA,L,13,NA,NA
BP,8G,932,PIBA,L,5.1,NA,NA
BP,8G,931,PIBA,L,8.1,NA,NA
BP,8H,1039,PIBA,L,8.1,NA,NA
BP,8H,1038,PIBA,L,10.4,NA,NA
BP,8H,1037,PIBA,L,11.7,NA,NA
BP,8H,1036,PIBA,L,11.9,NA,NA
BP,8H,1035,PIBA,L,4.1,NA,NA
BP,8H,1034,PIBA,L,14.2,NA,NA
BP,8H,1033,PIBA,L,4.1,NA,NA
BP,8H,1032,PIBA,L,11.2,NA,NA
BP,8I,1031,PIBA,L,10.2,NA,NA
BP,8I,1030,PIBA,L,12.7,NA,NA
BP,8I,1029,PIBA,L,7.4,NA,NA
BP,8I,1028,PIBA,L,7.6,NA,NA
BP,8J,1026,PIBA,L,12.4,NA,NA
BP,8J,1024,PIBA,L,7.4,NA,NA
BP,8J,1023,PIBA,L,15,NA,NA
BP,8J,1025,PIBA,L,14.7,NA,NA
BP,8J,1022,PIBA,L,15.5,NA,NA
BP,9J,1155,PIBA,L,11.9,NA,NA
BP,9J,1156,PIBA,L,10.9,NA,NA
BP,9J,1154,PIBA,L,11.7,NA,NA
BP,9J,1153,PIBA,L,8.9,NA,NA
BP,9J,1147,PIBA,L,12.4,NA,NA
BP,9J,1148,PIBA,L,12.7,NA,NA
BP,9J,1149,PIBA,L,4.8,NA,NA
BP,9J,1150,PIBA,L,10.7,NA,NA
BP,9I,1143,PIBA,L,11.7,NA,NA
BP,9I,1142,PIBA,L,13.7,NA,NA
BP,9I,1144,PIBA,L,11.7,NA,NA
BP,9I,1145,PIBA,L,10.2,NA,NA
BP,9I,1146,PIBA,L,10.7,NA,NA
BP,9I,1141,PIBA,L,6.6,NA,NA
BP,9I,1140,PIBA,L,4.8,NA,NA
BP,9H,1135,PIBA,L,17.3,NA,NA
BP,9H,1139,PIBA,L,12.2,NA,NA
BP,9H,1138,PIBA,L,14.7,NA,NA
BP,9H,1137,PIBA,L,6.6,NA,NA
BP,9H,1136,PIBA,L,7.6,NA,NA
BP,9H,1134,PIBA,L,14.7,NA,NA
BP,9G,927,PIBA,L,6.9,NA,NA
BP,9G,928,PIBA,L,10.9,NA,NA
BP,9G,929,PIBA,L,11.7,NA,NA
BP,9G,930,PIBA,L,8.6,NA,NA
BP,9G,933,PIBA,L,4.6,NA,NA
BP,9G,925,PIBA,L,16.5,NA,NA
BP,9G,926,PIBA,L,11.7,NA,NA
BP,9G,921,PIBA,L,15.7,NA,NA
BP,9G,923,PIBA,L,5.3,NA,NA
BP,9G,922,PIBA,L,5.6,NA,NA
BP,9G,924,PIBA,L,7.4,NA,NA
BP,9F,919,PIBA,L,14.7,NA,NA
BP,9F,918,PIBA,L,3.6,NA,NA
BP,9F,920,PIBA,L,14,NA,NA
BP,9F,917,PIBA,L,13.2,NA,NA
BP,9F,915,PIBA,L,10.7,NA,NA
BP,9F,916,PIBA,L,8.6,NA,NA
BP,9F,914,PIBA,L,14.7,NA,NA
BP,9F,913,PIBA,L,3.8,NA,NA
BP,9E,1131,PIBA,L,12.4,NA,NA
BP,9E,1130,PIBA,L,13.5,NA,NA
BP,9E,1133,PIBA,L,3.8,NA,NA
BP,9E,1129,PIBA,L,12.2,NA,NA
BP,9E,1128,PIBA,D,5.3,NA,NA
BP,9E,1565,PIBA,L,14,NA,NA
