quad,stand,year,month,day,stand_size,AULPAL,BRASAL,CERPUR,DICPOL,DICSCO,DITFLE,DREUNC,EURPUL,HYLSPL,ORTFLA,PLESCH,POHNUT,POLJUN,POLPIL,PTICIL,PTIPUL,PTICC,SPLSPP,TETANG,TOMNIT,CETCUC,CETERI,CETNIV,CLAMIT,CLARAN,CLASTE,CLAAMA,CLACAP,CLACAR,CLACEN,CLACHL,CLACOC,CLACON,CLACOR,CLACRP,CLACRT,CLAGON,CLAGRA,CLAMUL,CLAPHY,CLAPYX,CLASQU,CLASUB,CLAUNC,CLAVER,LECGRA,PELAPH,PELMAL,PELPUL,PELRUF,STEALP,BRYSPP,CETHAL,CETPIN,EVEMES,HYPPHY,PARELE,PARSUL,PARAMB,PARHYP,PLAGLA,USNSPP,POLCOM
1D,LF,1984,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,75,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0,0,0.1,0,0,0,NA
1F,LF,1984,5,12,5,0,0,0.1,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,2,50,0,0.5,0,0,0,0,0.1,0,0,0.1,0,0,0,3,0.1,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,NA
1H,LF,1984,5,12,5,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,75,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,6,0,0,0,0,0,0,0,0.1,0.5,0.5,0.5,0,0,0,0,0,0,0.5,NA
1J,LF,1984,5,12,5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0.5,0.1,50,0,10,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3B,LF,1984,5,12,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,35,0.1,7,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.5,0,0.1,0,0,0.1,0,0,0,NA
3D,LF,1984,5,12,5,0,0,0,7,0,0,0,0,0,0,5,0,0.5,0,0,3,4,0,0,0,0,0.1,0,60,0.1,3,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
3F,LF,1984,5,12,5,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0.5,0,60,0,2,0,0,0,0,0.1,0,0,0.5,0,0,0.1,1,0,0.5,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0.5,0,0,NA
3H,LF,1984,5,12,5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,30,0,3,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,NA
3J,LF,1984,5,12,5,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,40,0.5,5,0,0,0,0,0.1,0,0,0.5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5B,LF,1984,5,12,5,0,0,0.1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0,80,2,1,0,0,0,0,0.1,0,0,1,0,0,0,2,0,0.1,0,0,0,2,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
5D,LF,1984,5,12,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,50,0,3,0,0,0,0,0.1,0,0,1,0,0,0,3,0.1,0.1,0,0,0,10,0,0,0,5,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5F,LF,1984,5,12,5,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0.1,0.5,30,0,18,0,0,0,0,0.1,0.5,0,0.5,0,0,0,2,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5H,LF,1984,5,12,5,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,50,0.5,0.5,0,0,0,0,0.5,0,0,1,0,0,0,3,0.5,0,0.5,0,0,20,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
5J,LF,1984,5,12,5,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0,40,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7B,LF,1984,5,12,5,0,0,0,0.5,0,0,0,0,0,0,4,0,0,0,0,0.1,0,0,0,0,0,0.5,0,75,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.1,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
7D,LF,1984,5,12,5,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,40,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
7F,LF,1984,5,12,5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,40,0,2,0,0,0,0,0.1,0,0,0.5,0,0,0,2,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,NA
7H,LF,1984,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,35,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2,0,0.1,0,0,0,30,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.5,0,0,0,NA
7J,LF,1984,5,12,5,0,0,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0.5,0,0,0,0,0.5,0,40,0.5,2,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9B,LF,1984,5,12,5,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0.5,0,0,0,0,0.1,0.5,35,0.5,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0.5,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9D,LF,1984,5,12,5,0,0,0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,70,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9F,LF,1984,5,12,5,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0,40,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9H,LF,1984,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
9J,LF,1984,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.1,0.5,0.5,0.1,0,0,0.1,0,0,0.1,NA
1B,LF,1984,8,13,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,40,0.5,0.5,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0.1,0,0,0,2,0,0,0,8,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1D,LF,1984,8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,50,0,2,0,0.1,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.5,0,0,0.1,0,0,0,NA
1F,LF,1984,8,13,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,40,0,0.5,0,0,0,0,0.1,0,0,0.1,0,0,0,2,0.1,0.5,0,0,0,6,0,0,0,8,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1H,LF,1984,8,13,5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,65,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,5,0,0,0,1,0,0,0,0.1,0.5,0.5,0.5,0.1,0,0,0,0,0,0,NA
1J,LF,1984,8,13,5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,35,0,7,0,0,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3B,LF,1984,8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,30,0,4,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.1,0.5,0,0,0,0,0.1,0,0,0,NA
3D,LF,1984,8,13,5,0,0,0,7,0,0,0,0,0,0,5,0,0.5,0,0,4,1,0,0,0,0,0.1,0,40,0,2,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,NA
3F,LF,1984,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,40,0,1,0,0,0,0,0.5,0,0,0.1,0,0,0.1,4,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0.5,0,0,NA
3H,LF,1984,8,13,5,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,0,25,0,3,0,0,0,0,0.1,0,0,0.5,0,0,0,1,0,0,0,0,0,10,0,0,0,0.5,0,0,0,0,0.1,0.5,0.1,0,0,0,0.1,0.1,0,0,NA
3J,LF,1984,8,13,5,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.5,0,40,0.5,4,0,0,0,0,0.1,0,0,1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5B,LF,1984,8,13,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.1,0,80,1,2,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
5D,LF,1984,8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,45,0,2,0,0,0,0,0.1,0,0,1,0,0,0,4,0,0.5,0,0,0,5,0,0,0,15,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
5F,LF,1984,8,13,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0.5,0,0,0,0,0.1,0,20,0,4,0,0,0,0,0.5,0.5,0,0.5,0,0,0.1,2,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
5H,LF,1984,8,13,5,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,50,0.5,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,1,0,0.5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
5J,LF,1984,8,13,5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,30,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7B,LF,1984,8,13,5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,60,0,0,0,0,0,0,0.1,0.1,0,1,0,0,0,0.5,0,0.5,0,0,0,12,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
7D,LF,1984,8,13,5,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,35,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0.1,0.5,0.1,0.1,0,0,0.1,0.1,0,0,NA
7F,LF,1984,8,13,5,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.5,0,30,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.1,0,0,NA
7H,LF,1984,8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,20,0,0,0,3,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,NA
7J,LF,1984,8,13,5,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,1,0.5,0,0,0,0,0.5,0,30,0.5,3,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0.5,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0.1,0,0,0,0,0.1,0.1,0,0,NA
9B,LF,1984,8,13,5,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.1,0.5,35,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0.5,0,0,0,15,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
9D,LF,1984,8,13,5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,50,0.5,1,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,NA
9F,LF,1984,8,13,5,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,40,0.5,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,NA
9H,LF,1984,8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,50,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0.5,0,0,0,8,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
9J,LF,1984,8,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,25,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0,0,0.1,0,0,0.1,NA
1B,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,30,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
1D,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.5,0,7,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0.1,6,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
1F,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,9,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0.1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
1H,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0.1,0,6,0,0,0,0,0,0,0.5,0.1,0.1,0.5,0,0,0.1,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0,0,0,NA
1J,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0.5,0.5,0,0.1,0,0,0.1,8,0,0,0,0,0,20,0,0,0,8,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,NA
3B,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0,NA
3D,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.1,5,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0.1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
3F,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.1,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
3H,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0.1,0,0,0.1,0.5,0.1,0.1,0,0,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
3J,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0.5,0.5,0,0.1,0,0,0.1,8,0.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
5B,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0.1,0,10,0,0,0,0,0,0,0.1,0.5,0,0.5,0,0,0.1,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
5D,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0.1,0,25,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0.1,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
5F,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1,0,0,NA
5H,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0.5,0,6,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,15,0,0,0.1,0,0,6,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
5J,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0.1,0,0,0.1,0.1,0.1,0.1,0,0,0.1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0.5,0,0,NA
7B,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0.5,0,5,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0.5,0,0,NA
7D,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0.1,0,35,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,17,0,0,0,0,0,12,0,0,0,0,0,0,0,0.1,0.1,0.5,0,0,0,0,0.5,0.5,0,0.1,NA
7F,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0.1,8,0.5,0,0,0,0,4,0,0,0,0,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0,0,0,NA
7H,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0.1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0,0,0,NA
7J,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,8,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0,NA
9B,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0.1,0,5,0,0.5,0,0,0,0,0,0.1,0,0.5,0,0,0.1,10,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,NA
9D,MD,1984,5,10,5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0.5,0.1,0,0.1,0,0,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,0,0.5,0,0,0.5,0.5,0,0,NA
9F,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0.5,0,20,0.5,0,0,0,0,0,0,0.5,0,0.1,0,0,0.1,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
9H,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0.1,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
9J,MD,1984,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0.5,0.1,8,0,0.1,0,0,0,0,0,0.5,0.1,0.1,0,0,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,0,NA
1B,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.1,0,20,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0.1,5,0,0.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
1D,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.1,0,7,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0.1,3,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0.1,0.5,0,0,0,0,0.5,0,0,0,NA
1F,MD,1984,8,14,5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.5,0,7,0,0,0,0.1,0,0,0.1,0,0.1,0.5,0,0,0,4,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.5,0,0,0,NA
1H,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0.1,0,0.5,0,0,0.1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,NA
1J,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.5,0,15,0,0,0,0.1,0,0,0.1,0.5,0,0.1,0,0,0.1,4,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0.5,0,0,0,0,0.1,0.5,0,0,NA
3B,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,3,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0.1,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
3D,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
3F,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.1,0,12,0,0,0,0,0,0,0.1,0.1,0,1,0,0,0.1,10,0.5,0.5,0,0,0,0.5,0.1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,NA
3H,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.1,0,5,0,0,0,0,0,0,0.1,0.5,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA
3J,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0.1,0,4,0,0,0.5,0,0,0.5,0,0.5,0,0.5,0,0,0,5,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
5B,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0.1,0,8,0,0,0,0,0,0,0.1,0.1,0,0.5,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,NA
5D,MD,1984,8,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.5,0,20,0,0,0.5,0,0,0,0.1,0.1,0,0.5,0,0,0.1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0.1,0,0,NA
