Month,Year,Stand,Quad,ABBA,BEPA,PIBA,PIGL,PIMA,POTR,ALCR,AMAL,ARUV,LEGR,LODI,PRPE,ROAC,RUID,VAMY,VAVI,VIED,ACRU,ANMU,ANPA,ARNU,CARO,COCA,EPAN,FRVI,GABO,GELI,GORE,HIUM,LIBO,LIPH,MACA,MELI,ORSE,PYCH,RUPU,VIAD,VIRE,CXSI,CXRI,ELGL,ELIN,ORPU,SCPU,DRCA,EQVA,LYAN,LYCO,ORAS,SOSP,CACA,ROWO,TRBO,COTR,DITR,COST,FZSB,UNKA,ORC1,ASCI,COAU,GEBI,CXHO,CXAE,CRTE,TRHY,TAOF,RILA,2IPH,DOTR
8,1988,3,6I,0,0,3,0,0,0,6,0,0,5,0,0,2,0.1,2,3,0,0,0,0,5,0,0.5,0,0,0,0.1,0,0,2,0,3,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,6G,0,0,16,0,0,0.5,3,0,0,0,0,0.5,3,1,0.5,1,0,0,0,0,6,0,0,0.1,0,0,0,0,0,6,0,4,0,0.5,0.01,0.01,0,0.5,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,6E,0,0.5,22,2,0,1,5,0,0,3,0,0.5,1,1,0.5,2,0,0,0,0,8,0,0.1,0,0.5,0,0,0,0,6,0,4,0,0.1,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,6C,0,0,15,4,0,0,3,0.1,0,0,0,1,3,1,3,0.5,0,0,0,0,6,0.1,0.5,0,0,0,0.5,0,0,10,0,3,0,0.5,0.01,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,6A,0,0,8,0,0,0,3,0,4,0.1,0,1,2,2,1,3,0,0,0,0,6,0.01,0,0,0,0,0.5,0,0,6,0,3,0,0,0,0,0,0.1,0,0,0,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,8A,0,0,20,6,0,0,6,0,2,0,0,0.1,4,3,1,1,0,0,0,0,11,0,0,0,0,0.1,0.1,0,0,8,0,5,0,0.5,0,0,0,0,0,0,0,0.5,0.01,0,0,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,8C,0,0,8,3,3,0,14,0,1,0,0,1,3,5,5,1,0,0,0,0,10,0.01,0,1,0,0,0,0,0,9,0,8,0,1,0,0.1,0,0.1,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,8E,0,2,20,3,0.5,2,6,0,0,0,0,0,3,3,0.5,0.5,0,0,0,0,10,0,0,2,0,0.5,0.1,0.1,0,7,0,6,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,8G,0,0.5,14,6,5,6,6,0,0.5,0,0,0,2,3,2,2,0,0,0,0,4,0,0,2,0,0.1,0,0,0,4,0,4,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,8I,0,0.5,18,0,0,5,4,0,0,0,0.1,0,4,1,0.5,3,0,0,0,0.1,7,0,2,2,0.5,0.1,0,0,0,10,0,6,0,0.1,0.1,1,0,0,0,0,0,0.5,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,4A.1,0,0,13,0.5,0,0,0.5,0.5,5,0,0.5,2,2,2,1,0.5,0,0,0,0,9,0,0.5,0,0,0.01,0,0,0,4,0,3,0,0.5,0,0.5,0.1,0.1,0,0,0,0.5,0,0,0,0,0,3,0,0.1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,4C.1,0,4,8,5,0,0,2,0.5,0,0,0,1,2,3,2,0.5,0,0,0,0,7,0,0,0,0.5,0.1,0,0,0,2,0,3,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0.5,0,0.1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,4E.1,0,0,11,5,0,0,3,0,0,0,0,0,2,1,0.5,0.5,0,0,0,0,3,0,0,0,0,0.1,0,0,0,1,0,2,0,0.1,0.1,1,0,0.5,0,0,0,0.1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,4G.1,0,0,10,0,0,0.1,6,0,0,0,0,0,3,0.5,1,1,0,0,0,0,5,0,0,0,0.01,0.01,0.5,0,0,3,0,1,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1988,3,4I.1,0,0,12,1,0,0,2,0,0,0,0,0,3,0.5,0.5,2,0,0,0.01,0,7,0,0,0,0,0.1,0.5,0,0,3,0,3,0,0.5,0.01,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,0A,0,1,20,0,0,0,3,0,0.5,0,1,0,2,2,0.5,1,0,0,0,0.1,2,0.01,0,0.5,0,0.1,1,0,0.1,6,0,11,0,0,0.1,0,0.1,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,0C,0,0,16,2,0,0,6,0,0,0.5,0,0,2,4,1,1,0,0.01,0,0,13,0.01,0.5,2,0,0.5,0,0,0,5,0,9,0,0,0,2,0,0.1,0,0,0,0.01,0,0,4,0,11,0,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,0E,0,0,24,13,4,0,4,0,0,0,0,0.1,2,0.5,1,0.5,0,0,0,0,7,0.01,0,0,0,0.1,0,0,0.1,6,0,5,0,0.5,0,0.1,0,0.1,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,0G,6,0,8,6,0,0,3,0,0,0,0,0,3,3,3,0.5,0,0,0,0,8,0,6,0,0,0.5,0,0,0,3,0,10,0,0.5,0,2,0,0,0,0,0,0.1,0,0,0,0,3,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,0I,0,0,15,8,0,0,3,0,4,0,0,0,6,2,2,3,0,0,0,0,11,0.01,1,0,0,0.5,0.5,0,0,5,0,9,0,0,0,0,0.1,0,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,2I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,2G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4A,0,0,20,0,0,0,0.5,0.1,5,0,0.5,3,4,2,3,0.5,0,0,0,0,10,0,0.5,0,0,0.1,0,0,0,5,0,4,0,1,0,1,0.1,0.1,0,0,0,0.5,0.01,0,0,0,0,4,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4C,0,3,15,4,0,0,1,0.1,0,0,0,2,3,4,3,1,0,0,0,0,8,0,0,0,1,1,0,0,0.01,5,0,12,0,0.1,0,1,0,0.5,0,0,0,0.5,0,0,0.1,0,1,2,0.1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4E,0,0,15,6,0,0,3,0,0,0,0,0,4,1,0.5,1,0,0,0,0,4,0,0,0,0,0.1,0,0,0,3,0,8,0,0.1,0,1,0,0.5,0,0,0,0.01,0,0,0.5,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4G,0,0,20,0,0,0,3,0,0.1,0,0,0.1,5,0.5,1,2,0,0,0,0,7,0,0,0,0,0.5,1,0,0,5,0,2,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4I,0,0,18,2,0,0,1,0,0,0,0,0,3,0.5,0.5,2,0,0,0.01,0,7,0,0,0,0,0.5,0.5,0,0,5,0,4,0,0.1,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,6I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,6E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,8A,0,0,17,5,0,0,3,0,1,0,0,0,2,2,1,1,0,0,0,0,8,0.01,0,0,0,0.1,0.5,0,0.01,5,0,3,0,0.5,0,0,0,0,0,0,0,0.01,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,8C,0,0,8,3,2,0,4,0,1,0,0,1,3,4,4,1,0,0,0,0,9,0,0,1,0,0,0,0,0,6,0,7,0,0.1,0,0.1,0,0.1,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,8E,0,0.5,14,4,0.5,0.5,3,0,0,0,0,0,3,1,0.5,1,0,0,0,0,8,0,0,1,0,0,0.5,0,0,5,0,5,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,8G,0,0.1,14,5,6,3,3,0,0.5,0,0,0,2,0.5,2,1,0,0,0,0,3,0,0,1,0,0,0.1,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,8I,0,0.1,13,0,0,1,1,0,0,0,0,0,4,0.5,1,3,0,0,0,0.1,5,0,1,2,0.1,0.5,0,0,0,3,0,3,0,0.5,0,0.1,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1988,3,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,0A,0,1,20,0,0,0,2,0,0.5,0,0.5,0,3,1,0.1,1,0,0,0,0.01,1,0,0,0.1,0,0.1,0.5,0,0.01,6,0,12,0,0,0,0.01,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,0C,0,0.1,13,2,0,0,5,0,0,0.5,0,0,1,3,2,1,0,0,0,0,0.6,0.01,0.1,2,0,0.1,0,0,0,3,0,9,0,0,0,1,0,0.1,0,0,0,0.1,0,0,3,0,9,0,0,0,0.01,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,0E,0,0,23,13,4,0,2,0,0.5,0,0,0.5,2,0.5,1,1,0,0,0,0,4,0,0.1,0,0,0.1,0.1,0,0.01,4,0,4,0,0.5,0,0.1,0,0,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,0G,6,0,5,5,0,0,3,0,0,0,0,0,1,1,2,0.5,0,0,0,0,6,0,5,0,0,0.1,0,0,0,5,0,10,0,1,0.1,1,0,0.1,0,0,0,0.1,0,0,0,0,4,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,0I,0,0,15,8,0,0,2,0,4,0,0,0,8,2,1,3,0,0,0,0,5,0,2,0,0,0.1,0.5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,2I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,2G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,2E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4A,0,0,23,0,0,0,0.5,0,6,0,0.5,2,4,2,3,2,0,0,0,0,7,0.01,0.1,0,0,0.1,0,0,0,5,0,6,0,0.5,0,0,0,0.1,0,0,0,0.5,0.01,0,0,0,0,3,0.01,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4C,0,4,18,5,0,0,3,0,0,0,0,0.5,2,3,2,1,0,0,0,0,5,0,0,0,0.5,0.1,0,0,0,4,0,15,0,0,0.1,0.5,0,0.1,0,0,0,0.1,0,0,0.5,0,0.5,2,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4E,0,0,17,8,0,0,3,0,0,0,0,0,3,0.5,1,1,0,0,0,0,2,0,0,0,0,0.1,0,0,0,3,0,7,0,0.1,0.1,1,0,0.1,0,0,0,0.01,0,0,1,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4G,0,0,24,0,0,0,4,0,0.5,0,0,0,5,0.5,1,2,0,0,0,0,4,0,0,0,0,0.1,1,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4I,0,0,24,3,0,0,2,0,0,0,0,0,3,0.5,1,3,0,0,0,0,3,0,0,0,0,0.1,0.5,0,0,0.6,0,5,0,0.1,0.1,0,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,6I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,6G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,6E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,6C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,8A,0,0,17,4,0,0,3,0,0.5,0,0,0.5,3,2,1,1,0,0,0,0,6,0.01,0,0,0,0.1,0,0,0,5,0,2,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,8C,0,0,12,3,2,0,3,0,1,0,0.1,0.5,2,4,3,2,0,0,0,0,8,0,0,0.5,0,0.01,0,0,0,7,0,7,0,0.1,0.1,0,0,0.1,0,0,0,0.5,0,0,0,0,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,8E,0,0.5,20,3,0.5,0.01,3,0,0,0,0,0,4,1,1,0.5,0,0,0,0,5,0,0,0.1,0,0.1,0.5,0,0,6,0,7,0,0,0.1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,8G,0,0.1,15,6,8,3,2,0,0,0,0,0,2,1,1,1,0,0,0,0,3,0,0,0.1,0,0,0,0,0,5,0,3,0,1,0,0,0,0.01,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,8I,0,0.01,16,0,0,1,1,0,0,0,0.1,0,2,0.1,0.5,3,0,0,0,0,3,0,0.5,1,0.1,0.5,0,0,0,6,0,5,0,0,0.01,0.5,0,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4A.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4C.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4E.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4G.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,1988,3,4I.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1988,3,0A,0,0.1,15,0,0,0,1,0,0.1,0,0,0,0.1,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.01,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1988,3,0C,0,0.01,12,1,0,0,2,0,0,0.1,0,0,0.01,0.1,0.01,1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,2,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1988,3,0E,0,0,17,11,4,0,0.5,0,0.1,0,0,0,0.01,0.01,0.01,0.1,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,1,0,0.01,0,0.1,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
